,CENSUS_YEAR,DGUID,GEO_LEVEL,GEO_NAME,CHARACTERISTIC_NAME,C1_COUNT_TOTAL,C2_COUNT_MEN+,C3_COUNT_WOMEN+,Level,Lvl-0,Lvl-1,Lvl-2,Lvl-3,Lvl-4,Lvl-5,Lvl-6,Lvl-7,Lvl-8
389466,2021,2021S0504943,Census agglomeration,Courtenay,  Total couple families,16065.0,,,1.0,Total number of census families in private households - 100% data,Total couple families,,,,,,,
389467,2021,2021S0504943,Census agglomeration,Courtenay,    Married couples,12660.0,,,2.0,Total number of census families in private households - 100% data,Total couple families,Married couples,,,,,,
389468,2021,2021S0504943,Census agglomeration,Courtenay,      With children,4655.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Married couples,With children,,,,,
389469,2021,2021S0504943,Census agglomeration,Courtenay,      Without children,8000.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Married couples,Without children,,,,,
389470,2021,2021S0504943,Census agglomeration,Courtenay,    Common-law couples,3405.0,,,2.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,,,,,,
389471,2021,2021S0504943,Census agglomeration,Courtenay,      With children,1170.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,With children,,,,,
389472,2021,2021S0504943,Census agglomeration,Courtenay,      Without children,2240.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,Without children,,,,,
389473,2021,2021S0504943,Census agglomeration,Courtenay,  Total one-parent families,2700.0,,,1.0,Total number of census families in private households - 100% data,Total one-parent families,,,,,,,
389474,2021,2021S0504943,Census agglomeration,Courtenay,    in which the parent is a woman+,2075.0,,,2.0,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a woman+,,,,,,
389475,2021,2021S0504943,Census agglomeration,Courtenay,    in which the parent is a man+,620.0,,,2.0,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a man+,,,,,,
389542,2021,2021S0504943,Census agglomeration,Courtenay,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,53390.0,25330.0,28060.0,0.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,,,,,,,,
389543,2021,2021S0504943,Census agglomeration,Courtenay,  Without total income,1235.0,615.0,620.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,,,,,,,
389544,2021,2021S0504943,Census agglomeration,Courtenay,  With total income,52155.0,24715.0,27445.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,,,,,,,
389545,2021,2021S0504943,Census agglomeration,Courtenay,"    Under $10,000 (including loss)",3780.0,1495.0,2290.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",,,,,,
389546,2021,2021S0504943,Census agglomeration,Courtenay,"    $10,000 to $19,999",6170.0,2225.0,3945.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",,,,,,
389547,2021,2021S0504943,Census agglomeration,Courtenay,"    $20,000 to $29,999",8525.0,3290.0,5240.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",,,,,,
389548,2021,2021S0504943,Census agglomeration,Courtenay,"    $30,000 to $39,999",7510.0,3135.0,4380.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",,,,,,
389549,2021,2021S0504943,Census agglomeration,Courtenay,"    $40,000 to $49,999",6310.0,2895.0,3420.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",,,,,,
389550,2021,2021S0504943,Census agglomeration,Courtenay,"    $50,000 to $59,999",5055.0,2485.0,2570.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",,,,,,
389551,2021,2021S0504943,Census agglomeration,Courtenay,"    $60,000 to $69,999",3880.0,2180.0,1705.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",,,,,,
389552,2021,2021S0504943,Census agglomeration,Courtenay,"    $70,000 to $79,999",3015.0,1805.0,1210.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",,,,,,
389553,2021,2021S0504943,Census agglomeration,Courtenay,"    $80,000 to $89,999",2085.0,1260.0,825.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",,,,,,
389554,2021,2021S0504943,Census agglomeration,Courtenay,"    $90,000 to $99,999",1540.0,950.0,590.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",,,,,,
389555,2021,2021S0504943,Census agglomeration,Courtenay,"    $100,000 and over",4280.0,3005.0,1280.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",,,,,,
389556,2021,2021S0504943,Census agglomeration,Courtenay,"      $100,000 to $149,999",2980.0,2005.0,980.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",,,,,
389557,2021,2021S0504943,Census agglomeration,Courtenay,"      $150,000 and over",1295.0,995.0,305.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",,,,,
390914,2021,2021S0504943,Census agglomeration,Courtenay,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,62030.0,29775.0,32250.0,0.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,,,,,,,,
390915,2021,2021S0504943,Census agglomeration,Courtenay,  Non-immigrants,53470.0,25855.0,27620.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-immigrants,,,,,,,
390916,2021,2021S0504943,Census agglomeration,Courtenay,  Immigrants,8005.0,3695.0,4305.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,,,,,,,
390917,2021,2021S0504943,Census agglomeration,Courtenay,    Before 1980,4015.0,1825.0,2185.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,Before 1980,,,,,,
390918,2021,2021S0504943,Census agglomeration,Courtenay,    1980 to 1990,965.0,440.0,525.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1980 to 1990,,,,,,
390919,2021,2021S0504943,Census agglomeration,Courtenay,    1991 to 2000,755.0,370.0,385.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1991 to 2000,,,,,,
390920,2021,2021S0504943,Census agglomeration,Courtenay,    2001 to 2010,990.0,450.0,540.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,,,,,,
390921,2021,2021S0504943,Census agglomeration,Courtenay,    2011 to 2021,1275.0,615.0,660.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,,,,,,
390922,2021,2021S0504943,Census agglomeration,Courtenay,      2011 to 2015,580.0,270.0,310.0,3.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2011 to 2015,,,,,
390923,2021,2021S0504943,Census agglomeration,Courtenay,      2016 to 2021,695.0,345.0,355.0,3.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2016 to 2021,,,,,
390924,2021,2021S0504943,Census agglomeration,Courtenay,  Non-permanent residents,550.0,225.0,330.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-permanent residents,,,,,,,
392026,2021,2021S0504944,Census agglomeration,Campbell River,Total - Age groups of the population - 100% data,40705.0,20100.0,20605.0,0.0,Total - Age groups of the population - 100% data,,,,,,,,
392027,2021,2021S0504944,Census agglomeration,Campbell River,  0 to 14 years,5920.0,3085.0,2840.0,1.0,Total - Age groups of the population - 100% data,0 to 14 years,,,,,,,
392028,2021,2021S0504944,Census agglomeration,Campbell River,    0 to 4 years,1675.0,880.0,790.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,,,,,,
392029,2021,2021S0504944,Census agglomeration,Campbell River,    5 to 9 years,2055.0,1070.0,985.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,,,,,,
392030,2021,2021S0504944,Census agglomeration,Campbell River,    10 to 14 years,2195.0,1130.0,1065.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,,,,,,
392031,2021,2021S0504944,Census agglomeration,Campbell River,  15 to 64 years,24290.0,11980.0,12305.0,1.0,Total - Age groups of the population - 100% data,15 to 64 years,,,,,,,
392032,2021,2021S0504944,Census agglomeration,Campbell River,    15 to 19 years,2020.0,1055.0,965.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,,,,,,
392033,2021,2021S0504944,Census agglomeration,Campbell River,    20 to 24 years,1740.0,935.0,810.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,,,,,,
392034,2021,2021S0504944,Census agglomeration,Campbell River,    25 to 29 years,1980.0,985.0,1000.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,,,,,,
392035,2021,2021S0504944,Census agglomeration,Campbell River,    30 to 34 years,2305.0,1145.0,1160.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,,,,,,
392036,2021,2021S0504944,Census agglomeration,Campbell River,    35 to 39 years,2450.0,1215.0,1235.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,,,,,,
392037,2021,2021S0504944,Census agglomeration,Campbell River,    40 to 44 years,2455.0,1210.0,1245.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,,,,,,
392038,2021,2021S0504944,Census agglomeration,Campbell River,    45 to 49 years,2255.0,1080.0,1170.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,,,,,,
392039,2021,2021S0504944,Census agglomeration,Campbell River,    50 to 54 years,2465.0,1190.0,1275.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,,,,,,
392040,2021,2021S0504944,Census agglomeration,Campbell River,    55 to 59 years,3020.0,1420.0,1600.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,,,,,,
392041,2021,2021S0504944,Census agglomeration,Campbell River,    60 to 64 years,3595.0,1750.0,1845.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,,,,,,
392042,2021,2021S0504944,Census agglomeration,Campbell River,  65 years and over,10490.0,5030.0,5460.0,1.0,Total - Age groups of the population - 100% data,65 years and over,,,,,,,
392043,2021,2021S0504944,Census agglomeration,Campbell River,    65 to 69 years,3470.0,1655.0,1815.0,2.0,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,,,,,,
392044,2021,2021S0504944,Census agglomeration,Campbell River,    70 to 74 years,2960.0,1460.0,1500.0,2.0,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,,,,,,
392045,2021,2021S0504944,Census agglomeration,Campbell River,    75 to 79 years,1910.0,955.0,955.0,2.0,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,,,,,,
392046,2021,2021S0504944,Census agglomeration,Campbell River,    80 to 84 years,1110.0,535.0,580.0,2.0,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,,,,,,
